event_id,user_id,event_type,event_timestamp
2524,936,signup,2024-12-16 20:49:42
2525,624,signup,2025-12-21 12:47:09
2526,924,login,2024-12-13 10:33:29
2527,424,upgrade_click,2025-10-12 22:10:19
2528,781,billing_page_view,2025-10-31 06:32:20
2529,84,billing_page_view,2025-09-16 01:17:02
2530,32,signup,2025-12-04 21:20:53
2531,362,upgrade_click,2025-12-09 19:50:06
2532,848,upgrade_click,2025-12-23 09:03:37
2533,182,signup,2024-11-17 13:10:20
2534,474,login,2025-03-23 18:15:34
2535,456,login,2024-04-07 06:32:40
2536,761,feature_use,2024-11-20 08:45:25
2537,697,login,2025-09-26 23:08:01
2538,93,feature_use,2025-09-10 11:24:03
2539,828,login,2025-12-30 08:32:18
2540,240,feature_use,2025-02-02 13:15:38
2541,38,upgrade_click,2025-02-27 01:40:40
2542,927,billing_page_view,2025-12-02 08:33:00
2543,215,login,2024-10-29 13:00:48
2544,841,upgrade_click,2025-07-26 21:18:41
2545,114,feature_use,2025-12-06 16:24:50
2546,583,upgrade_click,2025-03-23 14:44:45
2547,175,login,2025-11-29 07:00:38
2548,676,billing_page_view,2025-12-24 20:23:09
2549,579,signup,2025-06-11 04:02:50
2550,603,signup,2025-07-18 19:20:34
2551,131,billing_page_view,2025-02-10 15:45:03
2552,877,billing_page_view,2025-08-03 06:23:40
2553,747,login,2025-09-09 12:55:19
2554,869,signup,2025-12-29 14:26:21
2555,994,billing_page_view,2025-12-01 06:46:26
2556,630,billing_page_view,2025-08-19 05:23:42
2557,905,signup,2025-11-16 03:26:56
2558,961,signup,2025-07-17 20:59:43
2559,875,upgrade_click,2025-05-03 21:08:33
2560,865,feature_use,2025-07-12 00:21:29
2561,125,billing_page_view,2025-12-16 00:27:34
2562,478,feature_use,2025-04-29 22:10:56
2563,530,signup,2025-11-30 13:11:25
2564,906,signup,2025-04-09 09:52:55
2565,285,upgrade_click,2025-12-24 16:01:44
2566,546,feature_use,2025-05-21 15:23:05
2567,6,login,2024-11-23 08:46:44
2568,343,billing_page_view,2024-07-22 13:01:42
2569,828,login,2025-12-26 03:41:42
2570,707,signup,2025-03-11 04:34:55
2571,940,login,2025-11-21 06:30:19
2572,169,feature_use,2025-08-20 20:35:45
2573,65,signup,2025-11-24 18:40:24
2574,29,upgrade_click,2025-10-21 04:48:20
2575,828,billing_page_view,2025-12-26 03:29:55
2576,817,feature_use,2025-10-07 05:30:43
2577,861,login,2025-08-23 05:59:07
2578,111,login,2025-10-07 22:03:11
2579,982,signup,2025-03-09 17:00:32
2580,842,billing_page_view,2025-09-13 18:38:05
2581,814,signup,2025-08-04 23:18:19
2582,795,billing_page_view,2025-09-28 00:04:34
2583,450,signup,2025-09-04 11:49:47
2584,641,billing_page_view,2025-06-04 18:32:47
2585,128,signup,2025-05-23 05:14:28
2586,939,upgrade_click,2024-07-31 21:34:16
2587,321,login,2025-01-02 12:12:49
2588,64,upgrade_click,2025-11-15 05:34:46
2589,57,billing_page_view,2025-01-23 03:49:41
2590,642,signup,2025-12-28 05:46:56
2591,105,signup,2025-07-25 06:43:01
2592,573,feature_use,2025-09-02 03:17:03
2593,871,upgrade_click,2025-06-14 06:50:44
2594,99,upgrade_click,2025-10-07 11:20:34
2595,239,billing_page_view,2025-12-07 05:06:46
2596,11,upgrade_click,2025-07-22 04:11:53
2597,476,billing_page_view,2025-11-15 03:07:02
2598,635,feature_use,2025-10-16 19:59:40
2599,667,upgrade_click,2025-09-09 01:02:19
2600,530,billing_page_view,2024-12-30 21:58:24
2601,198,signup,2025-09-16 23:20:49
2602,13,signup,2025-11-08 06:52:05
2603,608,login,2025-11-16 03:47:19
2604,927,login,2025-11-19 15:40:51
2605,653,feature_use,2025-11-24 15:16:23
2606,364,upgrade_click,2025-10-05 00:08:21
2607,743,upgrade_click,2025-11-26 05:29:57
2608,191,login,2024-12-28 20:41:26
2609,817,signup,2025-02-23 02:46:10
2610,131,billing_page_view,2025-03-23 01:53:28
2611,447,feature_use,2025-07-06 06:40:42
2612,319,billing_page_view,2025-10-01 08:19:16
2613,795,login,2025-04-04 13:19:13
2614,481,billing_page_view,2024-09-07 18:06:29
2615,352,feature_use,2024-11-12 01:49:30
2616,994,billing_page_view,2025-09-25 18:49:55
2617,601,login,2025-12-06 19:59:03
2618,59,billing_page_view,2025-10-12 02:18:18
2619,839,signup,2025-09-14 12:54:08
2620,433,login,2025-11-09 18:17:57
2621,1000,login,2025-03-23 15:12:10
2622,805,feature_use,2025-09-23 06:47:04
2623,194,upgrade_click,2025-09-04 08:54:27
2624,712,upgrade_click,2025-09-20 08:51:03
2625,615,feature_use,2025-07-20 19:31:46
2626,873,billing_page_view,2025-10-12 07:35:22
2627,987,billing_page_view,2025-08-02 17:09:53
2628,307,feature_use,2025-10-12 14:31:22
2629,167,upgrade_click,2024-06-14 10:30:23
2630,898,signup,2025-12-15 05:53:54
2631,508,signup,2024-10-15 10:01:19
2632,655,login,2025-07-03 14:44:40
2633,478,login,2025-08-07 14:42:43
2634,245,feature_use,2025-04-16 09:45:31
2635,827,upgrade_click,2025-10-21 10:03:30
2636,211,login,2025-10-13 22:22:01
2637,846,feature_use,2025-05-22 14:41:06
2638,11,feature_use,2024-09-30 06:26:54
2639,31,signup,2025-12-25 17:33:56
2640,146,upgrade_click,2024-11-19 16:43:59
2641,200,billing_page_view,2025-06-13 08:55:46
2642,935,signup,2025-06-30 13:11:40
2643,999,login,2024-04-05 01:22:45
2644,203,login,2025-06-28 08:00:43
2645,225,login,2025-12-10 17:15:02
2646,348,login,2025-05-25 01:06:22
2647,201,login,2025-12-13 12:31:12
2648,864,signup,2025-07-29 16:02:47
2649,22,login,2025-11-11 19:16:18
2650,389,signup,2025-12-13 07:49:23
2651,347,feature_use,2025-11-17 09:53:18
2652,468,feature_use,2025-05-10 12:43:09
2653,829,login,2025-01-18 05:06:42
2654,964,billing_page_view,2025-10-14 06:37:34
2655,903,signup,2025-12-28 15:09:53
2656,122,login,2024-07-08 04:24:43
2657,814,login,2025-07-26 19:47:30
2658,546,feature_use,2025-03-27 18:04:32
2659,326,upgrade_click,2025-12-28 10:06:05
2660,652,signup,2024-08-14 22:44:08
2661,782,billing_page_view,2025-05-28 11:35:39
2662,194,billing_page_view,2025-11-15 19:54:55
2663,302,feature_use,2024-12-01 09:29:17
2664,254,feature_use,2025-04-24 16:24:34
2665,894,billing_page_view,2025-01-30 02:40:44
2666,992,upgrade_click,2025-07-22 16:04:54
2667,215,upgrade_click,2024-12-26 05:32:58
2668,810,billing_page_view,2025-09-21 08:34:38
2669,67,billing_page_view,2025-07-31 00:35:37
2670,398,feature_use,2025-12-27 10:25:31
2671,511,login,2025-12-21 03:38:32
2672,330,feature_use,2025-08-22 09:43:04
2673,539,upgrade_click,2025-10-20 16:39:18
2674,486,billing_page_view,2025-03-28 05:04:03
2675,411,login,2025-06-28 05:10:42
2676,225,upgrade_click,2025-12-07 20:30:45
2677,884,upgrade_click,2025-09-11 00:37:21
2678,224,upgrade_click,2025-06-20 20:07:03
2679,911,billing_page_view,2025-07-10 10:40:04
2680,161,feature_use,2025-12-08 07:43:59
2681,564,login,2025-11-15 05:30:09
2682,770,feature_use,2024-07-31 06:23:53
2683,456,feature_use,2025-05-07 23:31:09
2684,236,signup,2025-12-08 13:50:41
2685,477,billing_page_view,2025-02-03 21:15:26
2686,345,upgrade_click,2025-06-14 11:33:42
2687,479,upgrade_click,2025-12-04 23:37:20
2688,377,upgrade_click,2025-12-20 05:15:45
2689,325,upgrade_click,2025-10-01 00:43:33
2690,26,upgrade_click,2025-03-02 11:20:52
2691,240,signup,2024-08-09 07:36:23
2692,368,signup,2025-12-23 01:10:55
2693,302,billing_page_view,2025-09-01 17:34:33
2694,560,signup,2025-08-29 23:17:37
2695,805,login,2025-11-02 16:14:01
2696,101,signup,2025-01-30 02:38:18
2697,369,billing_page_view,2025-10-13 17:12:07
2698,206,login,2025-11-08 09:42:43
2699,692,feature_use,2025-05-08 17:30:09
2700,310,feature_use,2025-12-23 09:52:23
2701,196,billing_page_view,2025-02-21 01:59:31
2702,935,signup,2025-04-14 19:55:03
2703,789,feature_use,2025-06-21 14:36:10
2704,843,upgrade_click,2025-10-25 14:50:51
2705,969,billing_page_view,2025-03-09 03:53:10
2706,776,signup,2025-06-29 23:50:09
2707,484,billing_page_view,2025-08-29 01:08:26
2708,780,upgrade_click,2024-08-07 22:48:07
2709,234,login,2025-11-26 00:46:35
2710,486,billing_page_view,2025-03-14 18:27:28
2711,602,upgrade_click,2025-11-18 05:29:41
2712,740,feature_use,2025-12-29 19:11:47
2713,811,feature_use,2025-04-22 08:25:15
2714,867,upgrade_click,2024-09-11 21:42:48
2715,789,login,2025-09-21 10:15:58
2716,450,billing_page_view,2025-01-03 12:05:05
2717,31,login,2025-12-23 13:08:21
2718,592,feature_use,2025-07-04 20:16:05
2719,966,signup,2025-08-08 01:40:59
2720,512,feature_use,2025-11-06 10:58:36
2721,348,upgrade_click,2025-05-09 03:27:00
2722,436,upgrade_click,2025-12-14 03:53:10
2723,782,billing_page_view,2025-10-01 18:57:54
2724,307,billing_page_view,2025-09-06 15:16:52
2725,24,login,2024-11-16 00:25:08
2726,158,billing_page_view,2025-06-11 12:18:57
2727,645,billing_page_view,2025-11-26 04:17:21
2728,936,billing_page_view,2025-12-20 02:54:28
2729,888,upgrade_click,2024-12-16 14:38:27
2730,210,signup,2025-06-11 16:59:34
2731,548,login,2025-06-08 03:38:56
2732,487,feature_use,2025-05-18 04:34:58
2733,584,feature_use,2025-09-28 08:36:51
2734,96,signup,2024-06-21 03:34:07
2735,692,login,2025-10-29 10:55:45
2736,33,billing_page_view,2025-12-13 04:20:54
2737,501,login,2024-12-20 20:18:21
2738,204,upgrade_click,2025-08-22 11:51:06
2739,291,login,2025-09-23 23:31:39
2740,299,billing_page_view,2025-07-08 07:16:26
2741,72,signup,2025-11-28 13:46:21
2742,378,signup,2025-10-13 09:03:56
2743,176,upgrade_click,2025-09-14 10:52:05
2744,401,signup,2025-09-02 11:50:17
2745,133,upgrade_click,2025-09-19 16:12:32
2746,490,signup,2025-10-05 14:35:33
2747,399,login,2025-07-13 04:31:48
2748,892,feature_use,2024-09-06 18:05:50
2749,443,upgrade_click,2025-12-23 19:18:33
2750,163,billing_page_view,2025-10-09 12:20:01
2751,208,upgrade_click,2025-06-28 03:24:23
2752,283,signup,2025-07-30 04:00:10
2753,147,signup,2025-09-21 05:02:20
2754,845,billing_page_view,2025-10-24 01:09:27
2755,827,billing_page_view,2025-04-12 20:43:00
2756,337,upgrade_click,2025-11-11 12:47:59
2757,472,billing_page_view,2025-07-02 09:16:06
2758,41,feature_use,2025-12-02 10:08:32
2759,662,feature_use,2025-08-08 05:05:09
2760,718,upgrade_click,2025-11-17 18:12:41
2761,628,upgrade_click,2024-09-18 00:35:26
2762,256,billing_page_view,2025-10-21 20:53:40
2763,751,upgrade_click,2025-11-03 19:14:45
2764,394,login,2025-12-18 17:34:47
2765,716,signup,2025-12-18 04:58:10
2766,403,signup,2025-11-02 15:40:55
2767,246,feature_use,2025-05-14 08:02:06
2768,904,billing_page_view,2025-12-10 20:19:10
2769,299,signup,2025-07-13 19:23:09
2770,715,login,2025-12-20 07:38:43
2771,931,upgrade_click,2025-12-05 07:16:30
2772,781,signup,2025-12-01 08:20:45
2773,378,signup,2025-04-24 17:20:42
2774,517,feature_use,2025-11-06 09:19:26
2775,420,login,2025-11-30 18:45:25
2776,259,billing_page_view,2024-08-02 01:41:45
2777,46,signup,2025-10-04 11:42:47
2778,75,upgrade_click,2025-06-29 05:20:13
2779,391,upgrade_click,2025-06-25 11:07:19
2780,877,upgrade_click,2025-07-27 17:59:10
2781,39,feature_use,2025-08-03 02:02:23
2782,118,feature_use,2024-11-08 00:10:56
2783,687,upgrade_click,2025-12-13 03:32:27
2784,473,signup,2024-07-31 00:01:59
2785,562,upgrade_click,2025-06-10 04:40:48
2786,144,feature_use,2025-01-27 16:07:09
2787,862,login,2024-05-15 08:05:24
2788,859,billing_page_view,2024-08-13 00:46:37
2789,103,feature_use,2025-08-05 19:57:53
2790,128,upgrade_click,2025-11-13 15:20:05
2791,173,signup,2025-07-17 03:08:50
2792,694,login,2025-10-03 02:53:44
2793,452,login,2025-10-04 01:36:45
2794,222,signup,2025-10-09 10:48:18
2795,915,billing_page_view,2025-12-05 12:58:00
2796,222,signup,2025-06-25 16:16:49
2797,857,billing_page_view,2025-10-15 12:40:31
2798,657,signup,2025-12-02 14:38:22
2799,400,upgrade_click,2025-09-01 17:47:25
2800,54,signup,2025-09-12 07:40:40
2801,50,login,2025-11-06 13:34:52
2802,952,feature_use,2025-11-30 05:50:33
2803,931,login,2025-05-21 06:42:50
2804,94,upgrade_click,2024-07-25 10:58:41
2805,29,feature_use,2025-07-22 19:51:15
2806,841,signup,2024-08-14 05:58:10
2807,226,login,2024-09-02 00:48:51
2808,742,signup,2024-11-19 17:59:11
2809,426,signup,2025-02-08 01:41:39
2810,836,feature_use,2025-12-26 23:38:36
2811,576,billing_page_view,2025-02-02 05:25:19
2812,213,upgrade_click,2025-10-30 18:04:09
2813,962,signup,2025-02-12 08:16:00
2814,238,signup,2025-01-17 01:08:52
2815,366,login,2024-12-08 04:00:47
2816,16,feature_use,2025-08-13 08:25:24
2817,13,login,2025-06-01 06:57:54
2818,470,signup,2025-08-22 11:26:42
2819,674,feature_use,2025-12-15 06:34:15
2820,666,feature_use,2025-11-12 14:30:50
2821,45,login,2024-06-19 07:08:44
2822,421,billing_page_view,2025-06-16 05:00:20
2823,512,billing_page_view,2024-05-05 01:56:34
2824,811,login,2025-10-27 01:22:32
2825,258,billing_page_view,2025-03-25 19:05:00
2826,333,login,2025-11-15 21:41:32
2827,341,feature_use,2024-06-16 04:24:27
2828,872,upgrade_click,2025-06-09 14:02:53
2829,70,signup,2025-02-28 06:48:50
2830,624,upgrade_click,2025-12-16 04:04:46
2831,524,billing_page_view,2025-09-06 06:21:44
2832,602,login,2024-09-25 07:46:29
2833,22,signup,2025-05-28 17:34:19
2834,317,upgrade_click,2025-09-29 21:41:12
2835,776,billing_page_view,2024-08-14 04:01:17
2836,82,login,2025-03-17 06:31:22
2837,384,feature_use,2025-11-15 08:56:07
2838,207,upgrade_click,2025-12-04 08:42:32
2839,210,signup,2025-09-17 08:14:10
2840,244,upgrade_click,2025-12-15 06:27:53
2841,757,login,2025-01-12 07:13:22
2842,285,signup,2025-05-05 07:40:29
2843,534,feature_use,2025-07-18 06:10:24
2844,769,login,2025-12-26 03:27:02
2845,868,feature_use,2025-12-29 00:14:41
2846,249,billing_page_view,2025-09-11 23:10:43
2847,56,login,2025-12-18 13:34:34
2848,821,login,2025-11-21 22:33:53
2849,623,billing_page_view,2025-07-16 03:42:23
2850,330,upgrade_click,2024-07-07 13:32:08
2851,645,signup,2025-06-25 04:09:39
2852,891,signup,2025-12-11 17:36:34
2853,977,signup,2025-07-26 17:54:28
2854,650,login,2025-03-13 22:20:52
2855,129,login,2025-07-07 15:15:34
2856,607,login,2025-11-01 16:26:55
2857,520,upgrade_click,2025-10-25 14:08:11
2858,743,feature_use,2025-07-29 18:53:42
2859,169,login,2025-06-30 17:10:17
2860,435,billing_page_view,2024-07-26 00:59:46
2861,255,feature_use,2025-08-22 20:33:06
2862,591,login,2025-10-03 01:05:42
2863,279,signup,2025-09-09 20:50:09
2864,974,upgrade_click,2025-05-11 15:32:47
2865,387,upgrade_click,2025-08-03 03:41:34
2866,452,billing_page_view,2025-10-29 03:49:26
2867,625,login,2025-09-13 15:43:47
2868,840,signup,2025-07-03 09:08:41
2869,781,upgrade_click,2025-10-29 01:32:34
2870,875,feature_use,2024-10-29 15:34:22
2871,610,login,2025-10-18 06:05:26
2872,567,login,2025-11-25 04:51:08
2873,264,upgrade_click,2025-10-14 18:03:11
2874,314,feature_use,2025-12-13 00:58:18
2875,385,billing_page_view,2025-04-14 15:05:17
2876,493,feature_use,2025-07-20 23:15:47
2877,140,upgrade_click,2025-11-11 06:01:08
2878,201,login,2025-12-16 18:08:00
2879,5,billing_page_view,2025-04-07 23:37:26
2880,748,upgrade_click,2025-07-06 16:40:16
2881,415,upgrade_click,2025-12-19 04:27:56
2882,994,feature_use,2025-12-06 01:26:14
2883,394,feature_use,2025-07-08 02:56:49
2884,657,signup,2025-10-05 22:52:29
2885,419,signup,2025-12-08 20:23:49
2886,944,upgrade_click,2024-10-11 16:25:44
2887,955,login,2025-11-20 19:55:37
2888,199,upgrade_click,2025-12-29 14:26:05
2889,981,feature_use,2025-08-21 13:35:25
2890,522,upgrade_click,2025-12-26 19:06:45
2891,651,feature_use,2025-12-19 18:22:21
2892,714,upgrade_click,2025-05-12 09:50:45
2893,949,login,2025-09-24 16:20:32
2894,249,signup,2025-11-03 18:21:44
2895,944,signup,2025-04-13 17:15:02
2896,715,login,2025-11-03 01:05:35
2897,268,upgrade_click,2025-12-04 18:46:02
2898,967,feature_use,2025-12-27 21:27:42
2899,254,billing_page_view,2025-11-23 20:26:18
2900,975,login,2025-10-07 15:50:46
2901,13,signup,2024-11-01 16:01:00
2902,660,upgrade_click,2025-09-13 12:45:39
2903,724,signup,2025-12-29 19:42:20
2904,531,upgrade_click,2025-09-07 15:58:48
2905,170,feature_use,2025-09-22 13:27:39
2906,709,billing_page_view,2025-03-03 17:46:51
2907,991,upgrade_click,2025-05-12 03:35:34
2908,601,upgrade_click,2025-03-10 05:08:31
2909,771,signup,2025-11-12 14:12:32
2910,112,login,2025-08-03 11:56:50
2911,276,login,2025-12-22 18:40:12
2912,953,upgrade_click,2025-12-25 03:54:38
2913,716,signup,2025-11-22 21:55:33
2914,173,signup,2025-12-24 23:11:34
2915,100,upgrade_click,2024-06-30 05:56:23
2916,538,feature_use,2025-05-20 21:15:07
2917,751,login,2025-11-03 08:44:28
2918,181,login,2025-09-15 12:00:14
2919,721,login,2025-11-05 01:00:59
2920,499,billing_page_view,2025-06-18 16:13:00
2921,972,upgrade_click,2025-04-14 19:29:41
2922,581,login,2025-11-05 06:28:58
2923,191,signup,2024-11-26 01:48:32
2924,768,login,2024-11-29 22:19:22
2925,266,upgrade_click,2025-12-12 09:47:47
2926,452,login,2025-06-29 09:46:31
2927,82,signup,2025-06-15 20:07:42
2928,387,feature_use,2025-07-17 10:06:59
2929,66,signup,2025-10-22 10:32:36
2930,600,upgrade_click,2025-09-09 04:18:33
2931,497,signup,2025-06-14 03:36:33
2932,63,signup,2024-09-07 16:06:16
2933,682,signup,2025-07-02 09:34:12
2934,100,billing_page_view,2024-10-17 22:35:57
2935,811,upgrade_click,2025-03-22 19:41:10
2936,618,feature_use,2025-11-26 11:51:37
2937,955,upgrade_click,2025-11-05 08:34:48
2938,776,billing_page_view,2024-10-25 18:41:38
2939,440,feature_use,2025-04-05 09:45:01
2940,699,feature_use,2025-06-15 05:42:48
2941,837,feature_use,2024-10-19 02:24:44
2942,682,upgrade_click,2025-02-09 12:02:39
2943,626,feature_use,2025-01-15 05:31:47
2944,895,signup,2024-12-24 12:24:14
2945,4,upgrade_click,2025-12-03 10:47:46
2946,743,signup,2024-11-16 20:35:40
2947,617,billing_page_view,2024-08-02 10:55:12
2948,287,feature_use,2025-03-25 01:04:38
2949,463,upgrade_click,2025-05-20 06:54:39
2950,528,login,2024-11-20 21:14:16
2951,4,signup,2025-10-12 02:58:06
2952,649,signup,2025-07-19 21:21:34
2953,993,upgrade_click,2025-08-30 10:06:53
2954,240,upgrade_click,2025-05-01 06:52:56
2955,410,feature_use,2025-11-14 21:36:14
2956,439,signup,2025-07-27 21:46:40
2957,752,feature_use,2025-09-13 22:16:59
2958,622,login,2025-09-13 21:07:28
2959,891,billing_page_view,2025-12-14 11:48:52
2960,804,signup,2025-12-15 23:06:30
2961,131,signup,2025-08-14 17:59:44
2962,309,billing_page_view,2025-12-13 12:12:18
2963,896,login,2025-06-19 06:55:11
2964,918,signup,2025-01-06 15:23:13
2965,494,login,2025-12-25 05:55:25
2966,250,login,2025-02-09 09:16:15
2967,772,signup,2025-12-28 20:05:03
2968,109,signup,2025-01-16 19:00:02
2969,165,upgrade_click,2025-12-13 16:48:07
2970,785,login,2024-10-01 18:14:56
2971,737,upgrade_click,2025-05-05 01:16:19
2972,975,signup,2025-10-13 20:54:49
2973,682,billing_page_view,2024-07-20 10:40:59
2974,649,upgrade_click,2025-12-08 17:21:08
2975,93,feature_use,2025-11-10 07:47:55
2976,893,billing_page_view,2025-04-10 22:01:30
2977,785,signup,2025-06-07 13:28:33
2978,660,upgrade_click,2025-08-12 14:11:32
2979,933,upgrade_click,2025-12-18 19:52:52
2980,670,billing_page_view,2025-06-16 17:39:09
2981,990,login,2025-12-16 20:23:30
2982,229,signup,2025-11-08 03:43:57
2983,298,signup,2024-06-15 02:28:48
2984,92,billing_page_view,2025-04-25 03:14:47
2985,960,signup,2025-01-20 03:29:20
2986,587,login,2025-12-15 22:13:20
2987,874,upgrade_click,2025-10-01 16:50:29
2988,591,signup,2025-11-28 02:17:10
2989,319,billing_page_view,2024-08-22 01:37:07
2990,549,upgrade_click,2024-06-02 11:12:12
2991,434,feature_use,2025-07-28 03:17:18
2992,817,login,2025-10-27 19:33:18
2993,533,login,2025-12-23 20:51:45
2994,110,signup,2025-11-30 09:08:40
2995,552,feature_use,2025-09-03 21:07:44
2996,149,login,2025-05-19 13:11:31
2997,512,upgrade_click,2025-07-28 03:45:47
2998,151,feature_use,2025-12-30 09:30:57
2999,150,billing_page_view,2025-05-10 08:06:28
3000,328,billing_page_view,2025-02-17 22:09:12
3001,706,feature_use,2025-09-07 23:23:02
3002,869,upgrade_click,2025-10-09 19:36:45
3003,647,upgrade_click,2025-12-14 11:18:52
3004,299,upgrade_click,2025-08-11 22:07:47
3005,61,feature_use,2025-10-06 07:24:44
3006,157,login,2025-12-29 17:29:32
3007,869,signup,2025-01-11 19:38:28
3008,946,upgrade_click,2025-11-05 09:08:50
3009,745,feature_use,2025-06-26 03:54:50
3010,835,login,2025-10-30 01:18:59
3011,23,upgrade_click,2025-05-01 14:23:46
3012,346,upgrade_click,2025-08-09 02:48:18
3013,357,upgrade_click,2025-10-27 23:52:56
3014,74,feature_use,2025-05-17 23:44:00
3015,290,billing_page_view,2025-01-31 12:46:54
3016,404,login,2024-04-20 14:10:05
3017,332,feature_use,2025-01-18 00:55:53
3018,469,login,2025-08-25 11:15:43
3019,592,upgrade_click,2025-07-08 10:09:39
3020,713,feature_use,2025-10-01 16:20:28
3021,919,login,2025-09-15 02:55:24
3022,224,login,2025-12-09 15:25:50
3023,753,signup,2025-09-30 21:58:41
3024,371,billing_page_view,2025-11-06 20:49:43
3025,105,login,2025-07-25 20:45:37
3026,386,login,2025-09-21 22:28:54
3027,949,signup,2025-05-04 21:02:51
3028,365,login,2025-11-30 00:12:37
3029,968,signup,2025-07-23 04:32:16
3030,528,feature_use,2025-05-23 22:42:05
3031,608,login,2025-02-12 23:01:03
3032,643,login,2025-11-23 10:44:54
